sainfoin	21.333195708621176
fourniture	21.114902543230638
aisselle	20.47986788027633
monsieur	20.47986788027633
replantation	20.47986788027633
hile	20.47986788027633
micocoulier	20.47986788027633
sulfatage	20.47986788027633
saponaire	20.47986788027633
feston	20.47986788027633
agave	20.47986788027633
plombage	20.47986788027633
astringent	20.47986788027633
arbre	20.470239357530552
printemps	20.432040071121083
porreau	20.070270522670803
mulot	19.980358907586666
poquet	19.660673165065276
vinette	19.660673165065276
piquet	19.527315885844875
soin	19.418886131725895
sablon	19.40198009710389
scissure	19.40198009710389
taquet	19.40198009710389
retranchement	19.19987613775906
cognassier	19.19987613775906
hybridation	19.077137203545075
pre	18.904493427947383
ail	18.88106778553357
grenadier	18.863036205517673
aliment	18.804733568169294
amande	18.64193101922589
digitale	18.61806170934212
phlox	18.61806170934212
coing	18.61806170934212
limace	18.157408636121286
ergot	18.02228373464317
verveine	17.944265190337354
commencement	17.82925236239959
calebasse	17.668905622199187
sous-sol	17.612686377037644
pot	16.904017932926493
botaniste	16.890612684763987
figuier	16.799154298106853
coulure	16.75625553840791
greffoir	16.383894304221066
panicule	16.383894304221066
comice	16.383894304221062
sorgho	16.383894304221062
myrobolan	16.383894304221062
onagre	15.753744523289486
plantain	15.753744523289486
brugnon	15.753744523289486
viorne	15.753744523289486
purpurin	15.753744523289486
parenchyme	15.536451495382044
colza	15.47367795398656
merisier	15.44383479496248
amputation	15.315379458293604
multiplication	15.281247430784095
